target,neighbor,num_matched_features,matched_features,num_missed_features,missed_features
C_02_023,B_02_076,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
C_02_023,C_02_087,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
C_02_023,E_01_053,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
C_02_023,F_01_003,10,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0",1,RepeatedMovement.2.0
C_02_023,F_02_033,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_023,G_01_009,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_023,J_03_076,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_023,K_02_051,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_026,A_03_045,13,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,MinorLocation.2.0
C_02_026,C_02_057,13,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,MinorLocation.2.0
C_02_026,D_01_065,13,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,MinorLocation.2.0
C_02_026,H_02_007,13,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Movement.2.0
C_02_027,B_03_044,12,"SignType.2.0, MinorLocation.2.0, Movement.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Contact.2.0
C_02_028,B_01_052,12,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Spread.2.0
C_02_028,B_01_086,12,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0",1,RepeatedMovement.2.0
C_02_028,B_02_008,12,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0",1,RepeatedMovement.2.0
C_02_028,B_03_044,12,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
C_02_028,J_03_043,12,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Flexion.2.0
C_02_029,D_03_060,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0",1,RepeatedMovement.2.0
C_02_029,E_01_050,12,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
C_02_029,F_01_051,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0",1,RepeatedMovement.2.0
C_02_029,F_02_005,11,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
C_02_029,G_03_030,12,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
C_02_029,G_03_074,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0",1,RepeatedMovement.2.0
C_02_029,G_03_090,11,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
C_02_029,H_03_100,12,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
C_02_029,J_03_105,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0",1,RepeatedMovement.2.0
C_02_029,K_01_022,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,SpreadChange.2.0
C_02_030,E_01_092,10,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0",1,RepeatedMovement.2.0
C_02_030,F_03_027,10,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0",1,RepeatedMovement.2.0
C_02_030,J_03_004,10,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0",1,RepeatedMovement.2.0
C_02_033,C_01_063,11,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Movement.2.0
C_02_034,D_01_040,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_034,F_02_004,10,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0",1,RepeatedMovement.2.0
C_02_034,G_02_079,10,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
C_02_036,A_02_015,13,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Movement.2.0
C_02_036,D_02_033,14,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",0,
C_02_038,B_02_045,9,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, RepeatedMovement.2.0",1,UlnarRotation.2.0
C_02_038,D_01_093,9,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Flexion.2.0
C_02_038,F_02_102,10,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,FlexionChange.2.0
C_02_038,G_01_035,9,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
C_02_039,C_03_026,12,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_039,F_01_014,12,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_039,J_03_029,12,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Spread.2.0
C_02_040,E_02_038,11,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,SelectedFingers.2.0
C_02_040,F_01_044,11,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Movement.2.0
C_02_041,A_01_035,10,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, RepeatedMovement.2.0",1,UlnarRotation.2.0
C_02_041,B_02_021,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_041,C_01_062,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_041,C_02_013,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_041,D_03_038,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_041,G_01_059,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_041,G_03_080,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_042,A_01_089,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_042,A_02_014,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_042,B_01_046,10,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Flexion.2.0
C_02_042,B_02_080,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_042,C_02_049,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_042,D_02_037,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_042,H_03_018,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_042,J_02_056,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_044,B_01_064,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, NonDominantHandshape.2.0",1,RepeatedMovement.2.0
C_02_044,C_01_054,13,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,MinorLocation.2.0
C_02_044,D_01_081,14,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",0,
C_02_044,D_03_067,14,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",0,
C_02_044,E_01_036,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, NonDominantHandshape.2.0",1,RepeatedMovement.2.0
C_02_044,E_02_007,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, NonDominantHandshape.2.0",1,RepeatedMovement.2.0
C_02_044,F_01_085,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Contact.2.0
C_02_044,F_03_016,13,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,MinorLocation.2.0
C_02_044,F_03_059,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Contact.2.0
C_02_044,G_01_026,13,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,MinorLocation.2.0
C_02_044,G_01_030,14,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",0,
C_02_044,H_01_052,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Contact.2.0
C_02_044,H_01_055,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Contact.2.0
C_02_044,H_03_073,14,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",0,
C_02_045,A_02_036,12,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0",1,RepeatedMovement.2.0
C_02_045,G_03_008,12,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
C_02_045,H_02_072,12,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Movement.2.0
C_02_045,K_02_034,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",0,
C_02_046,B_02_039,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,SpreadChange.2.0
C_02_046,C_01_052,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Contact.2.0
C_02_046,D_03_079,14,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",0,
C_02_046,E_03_053,13,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Movement.2.0
C_02_046,F_03_057,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Contact.2.0
C_02_046,G_01_080,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Contact.2.0
C_02_046,G_03_054,13,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,MinorLocation.2.0
C_02_046,J_01_041,13,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, NonDominantHandshape.2.0",1,RepeatedMovement.2.0
C_02_046,K_01_025,14,"SignType.2.0, MinorLocation.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",0,
C_02_046,K_02_062,13,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Movement.2.0
C_02_046,K_03_106,13,"SignType.2.0, MinorLocation.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, Spread.2.0, SpreadChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0, NonDominantHandshape.2.0",1,Movement.2.0
C_02_047,J_01_062,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_048,A_02_078,10,"SignType.2.0, MinorLocation.2.0, Movement.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Contact.2.0
C_02_048,D_03_026,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_048,H_02_049,10,"SignType.2.0, Movement.2.0, Contact.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,MinorLocation.2.0
C_02_048,K_01_036,10,"SignType.2.0, MinorLocation.2.0, Movement.2.0, SelectedFingers.2.0, ThumbPosition.2.0, ThumbContact.2.0, Flexion.2.0, FlexionChange.2.0, UlnarRotation.2.0, RepeatedMovement.2.0",1,Contact.2.0
